,hour,power,Day,School_name,Lat,Lon
43529,18,38.4,Mon,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43530,19,38.4,Mon,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43531,20,38.4,Mon,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43532,21,38.4,Mon,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43533,22,38.4,Mon,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43534,23,38.4,Mon,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43535,24,38.4,Mon,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43536,1,29.12,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43537,2,1.6,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43538,3,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43539,4,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43540,5,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43541,6,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43542,7,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43543,8,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43544,9,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43545,10,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43546,11,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43547,12,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43548,13,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43549,14,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43550,15,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43551,16,0,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43552,17,9.92,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43553,18,38.4,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43554,19,38.4,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43555,20,38.4,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43556,21,38.4,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43557,22,38.4,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43558,23,38.4,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43559,24,38.4,Tue,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43560,1,29.12,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43561,2,1.6,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43562,3,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43563,4,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43564,5,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43565,6,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43566,7,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43567,8,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43568,9,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43569,10,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43570,11,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43571,12,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43572,13,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43573,14,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43574,15,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43575,16,0,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43576,17,9.92,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43577,18,38.4,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43578,19,38.4,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43579,20,38.4,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43580,21,38.4,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43581,22,38.4,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43582,23,38.4,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43583,24,38.4,Wed,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43584,1,29.12,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43585,2,1.6,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43586,3,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43587,4,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43588,5,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43589,6,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43590,7,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43591,8,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43592,9,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43593,10,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43594,11,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43595,12,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43596,13,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43597,14,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43598,15,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43599,16,0,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43600,17,9.92,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43601,18,38.4,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43602,19,38.4,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43603,20,38.4,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43604,21,38.4,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43605,22,38.4,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43606,23,38.4,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43607,24,38.4,Thu,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43608,1,29.12,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43609,2,1.6,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43610,3,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43611,4,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43612,5,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43613,6,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43614,7,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43615,8,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43616,9,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43617,10,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43618,11,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43619,12,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43620,13,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43621,14,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43622,15,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43623,16,0,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43624,17,9.92,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43625,18,38.4,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43626,19,38.4,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43627,20,38.4,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43628,21,38.4,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43629,22,38.4,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43630,23,38.4,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43631,24,38.4,Fri,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43632,1,29.12,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43633,2,1.6,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43634,3,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43635,4,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43636,5,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43637,6,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43638,7,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43639,8,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43640,9,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43641,10,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43642,11,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43643,12,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43644,13,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43645,14,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43646,15,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43647,16,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43648,17,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43649,18,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43650,19,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43651,20,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43652,21,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43653,22,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43654,23,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43655,24,0,Sat,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43656,1,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43657,2,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43658,3,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43659,4,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43660,5,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43661,6,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43662,7,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43663,8,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43664,9,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43665,10,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43666,11,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43667,12,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43668,13,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43669,14,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43670,15,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43671,16,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43672,17,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43673,18,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43674,19,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43675,20,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43676,21,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43677,22,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43678,23,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43679,24,0,Sun,RICHMOND COMMUNITY HIGH,37.57053715,-77.42992166
43680,1,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43681,2,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43682,3,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43683,4,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43684,5,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43685,6,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43686,7,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43687,8,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43688,9,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43689,10,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43690,11,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43691,12,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43692,13,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43693,14,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43694,15,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43695,16,0,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43696,17,84.16,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43697,18,221.44,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43698,19,211.2,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43699,20,195.52,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43700,21,172.8,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43701,22,172.8,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43702,23,172.8,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43703,24,168.32,Mon,RIVER CITY MIDDLE,37.4814369,-77.50981483
43704,1,144.32,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43705,2,105.92,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43706,3,59.84,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43707,4,26.24,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43708,5,19.2,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43709,6,19.2,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43710,7,11.52,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43711,8,0,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43712,9,0,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43713,10,0,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43714,11,0,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43715,12,0,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43716,13,0,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43717,14,0,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43718,15,0,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43719,16,0,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43720,17,84.16,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43721,18,221.44,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43722,19,211.2,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43723,20,195.52,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43724,21,172.8,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43725,22,172.8,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43726,23,172.8,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43727,24,168.32,Tue,RIVER CITY MIDDLE,37.4814369,-77.50981483
43728,1,144.32,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43729,2,105.92,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43730,3,59.84,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43731,4,26.24,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43732,5,19.2,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43733,6,19.2,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43734,7,11.52,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43735,8,0,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43736,9,0,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43737,10,0,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43738,11,0,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43739,12,0,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43740,13,0,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43741,14,0,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43742,15,0,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43743,16,0,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43744,17,84.16,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43745,18,221.44,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43746,19,211.2,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43747,20,195.52,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43748,21,172.8,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43749,22,172.8,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43750,23,172.8,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43751,24,168.32,Wed,RIVER CITY MIDDLE,37.4814369,-77.50981483
43752,1,144.32,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43753,2,105.92,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43754,3,59.84,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43755,4,26.24,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43756,5,19.2,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43757,6,19.2,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43758,7,11.52,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43759,8,0,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43760,9,0,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43761,10,0,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43762,11,0,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43763,12,0,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43764,13,0,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43765,14,0,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43766,15,0,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43767,16,0,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43768,17,84.16,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43769,18,221.44,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43770,19,211.2,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43771,20,195.52,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43772,21,172.8,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43773,22,172.8,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43774,23,172.8,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43775,24,168.32,Thu,RIVER CITY MIDDLE,37.4814369,-77.50981483
43776,1,144.32,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43777,2,105.92,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43778,3,59.84,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43779,4,26.24,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43780,5,19.2,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43781,6,19.2,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43782,7,11.52,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43783,8,0,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43784,9,0,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43785,10,0,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43786,11,0,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43787,12,0,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43788,13,0,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43789,14,0,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43790,15,0,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43791,16,0,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43792,17,84.16,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43793,18,221.44,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43794,19,211.2,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43795,20,195.52,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43796,21,172.8,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43797,22,172.8,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43798,23,172.8,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43799,24,168.32,Fri,RIVER CITY MIDDLE,37.4814369,-77.50981483
43800,1,144.32,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43801,2,105.92,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43802,3,59.84,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43803,4,26.24,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43804,5,19.2,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43805,6,19.2,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43806,7,11.52,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43807,8,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43808,9,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43809,10,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43810,11,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43811,12,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43812,13,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43813,14,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43814,15,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43815,16,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43816,17,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43817,18,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43818,19,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43819,20,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43820,21,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43821,22,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43822,23,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43823,24,0,Sat,RIVER CITY MIDDLE,37.4814369,-77.50981483
43824,1,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43825,2,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43826,3,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43827,4,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43828,5,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43829,6,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43830,7,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43831,8,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43832,9,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43833,10,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43834,11,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43835,12,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43836,13,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43837,14,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43838,15,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43839,16,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43840,17,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43841,18,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43842,19,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43843,20,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43844,21,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43845,22,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43846,23,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43847,24,0,Sun,RIVER CITY MIDDLE,37.4814369,-77.50981483
43848,1,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43849,2,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43850,3,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43851,4,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43852,5,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43853,6,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43854,7,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43855,8,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43856,9,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43857,10,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43858,11,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43859,12,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43860,13,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43861,14,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43862,15,0,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43863,16,51.2,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43864,17,76.8,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43865,18,76.8,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43866,19,73.92,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43867,20,57.6,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43868,21,57.6,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43869,22,40.96,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43870,23,30.72,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43871,24,16.64,Mon,SOUTHAMPTON ELEM,37.5440396,-77.53405633
43872,1,0,Tue,SOUTHAMPTON ELEM,37.5440396,-77.53405633
